year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant,strategy_type
2019-12,173,52.601156069364166,44.77843930635838,7746.67,-1060.8200000000004,5.8493152109771325,5.8493152109771325,11.438647160432664,loss_streak_3_14d,MOM
2020-01,222,54.054054054054056,8.485900900900901,1883.8700000000001,-2702.2500000000005,2.205516026894131,2.3608957642528594,4.1788552256727804,loss_streak_3_14d,MOM
2020-02,232,59.05172413793104,34.14534482758621,7921.719999999999,-3931.0399999999995,3.3382759716152863,3.527674506132605,8.52436117384627,loss_streak_3_14d,MOM
2020-03,298,67.4496644295302,152.04379194630874,45309.05,-4237.720000000001,10.547056386290656,10.547056386290656,21.962741654906964,loss_streak_3_14d,MOM
2020-04,160,51.87500000000001,-22.958,-3673.2799999999997,-4316.149999999999,-3.1883055169000962,-3.368409590417681,-4.334119422819396,loss_streak_3_14d,MOM
2020-05,177,52.54237288135594,24.86909604519774,4401.83,-2682.1800000000003,2.3872052602562306,2.5104931094958927,4.699467716201401,loss_streak_3_14d,MOM
2020-06,232,62.06896551724138,83.57844827586206,19390.199999999997,-2076.549999999992,6.100238952748202,6.473056853769487,16.92244478390995,loss_streak_3_14d,MOM
2020-07,216,54.166666666666664,13.91013888888889,3004.59,-1272.8499999999997,3.0211967098611767,3.3002386153943335,5.135800194671704,loss_streak_3_14d,MOM
2020-08,156,53.205128205128204,0.4942948717948697,77.10999999999967,-2332.35,0.0872977580607024,0.09352399451856207,0.14109029804491077,loss_streak_3_14d,MOM
2020-09,191,42.40837696335078,-17.29083769633508,-3302.55,-4407.750000000001,-2.152076059033395,-2.226377559552102,-3.782605642701172,loss_streak_3_14d,MOM
2020-10,216,61.57407407407407,38.28611111111112,8269.800000000001,-1930.17,5.161785812588029,5.697583773644101,9.792927829245759,loss_streak_3_14d,MOM
2020-11,190,57.36842105263158,100.85063157894739,19161.620000000003,-1519.7199999999998,5.013629461869448,5.105397206766402,15.733215439036776,loss_streak_3_14d,MOM
2020-12,277,65.70397111913357,30.442166064981947,8432.48,-1471.430000000002,6.35763007617424,6.477047261895578,14.919137104316146,loss_streak_3_14d,MOM
2021-01,206,62.62135922330098,54.76631067961166,11281.86,-831.4000000000005,8.236679891224924,8.601249320587428,16.09553009219828,loss_streak_3_14d,MOM
2021-02,189,58.730158730158735,22.229153439153443,4201.31,-1798.4800000000005,4.402572621654288,4.486917021686331,7.513554448277714,loss_streak_3_14d,MOM
2021-03,223,56.05381165919282,25.777488789237665,5748.379999999999,-3695.569999999996,4.417436060120157,4.493958281780922,7.8400188763274805,loss_streak_3_14d,MOM
2021-04,191,57.06806282722513,18.639947643979056,3560.23,-2417.07,2.8635672678034934,3.0183267466013586,8.133364209861758,loss_streak_3_14d,MOM
2021-05,175,49.142857142857146,-1.8894285714285695,-330.64999999999964,-3895.9799999999996,-0.31856374577744967,-0.3467459922922791,-0.7255746757976885,loss_streak_3_14d,MOM
2021-06,146,42.465753424657535,9.727876712328767,1420.27,-1255.3999999999996,1.7634362783600857,1.8565778197612766,3.2397544788812205,loss_streak_3_14d,MOM
2021-07,234,54.700854700854705,6.700683760683759,1567.9599999999996,-1976.6799999999998,1.3786278805108505,1.448616316411018,2.6331406611228294,loss_streak_3_14d,MOM
2021-08,187,57.21925133689839,46.24048128342247,8646.970000000001,-3222.170000000001,4.948024949301187,5.127700457776332,11.287668143933717,loss_streak_3_14d,MOM
2021-09,247,55.465587044534416,49.352550607287455,12190.080000000002,-1888.1000000000004,5.205123814488192,5.301133483985051,12.38266609357537,loss_streak_3_14d,MOM
2021-10,177,53.10734463276836,18.734915254237286,3316.08,-1491.21,4.133417634787425,4.357830256969618,7.182385127372354,loss_streak_3_14d,MOM
2021-11,245,64.08163265306122,57.96485714285714,14201.39,-2271.2999999999993,7.58564048508784,7.742327007672778,18.181856403530382,loss_streak_3_14d,MOM
2021-12,192,56.770833333333336,36.58385416666666,7024.099999999999,-1383.33,6.270819468501429,6.784197908914899,12.06027448740491,loss_streak_3_14d,MOM
2022-01,258,66.27906976744185,42.49093023255814,10962.66,-3737.099999999993,7.158990265025616,7.4473904837040825,11.41686246279448,loss_streak_3_14d,MOM
