year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant
2018-01,576,34.375,-16.947916666666668,-9762.0,-10841.919999999995,-8.208894411275338,-8.208894411275338,-19.26048913464607,baseline
2018-02,722,54.016620498614955,20.37220221606648,14708.73,-4582.859999999993,4.0152750681677345,4.091180274861092,11.93392250493875,baseline
2018-03,831,49.09747292418773,0.21720818291215402,180.5,-6967.519999999999,0.09016067488822425,0.09016067488822425,0.19132964566393543,baseline
2018-04,671,38.152011922503725,-8.828181818181816,-5923.709999999999,-15071.240000000013,-2.693898022900829,-2.7879810924494564,-7.562308776383451,baseline
2018-05,839,42.31227651966627,-9.657353992848629,-8102.5199999999995,-10673.189999999999,-4.406211541488868,-4.406211541488868,-11.13629371727809,baseline
2018-06,737,50.20352781546812,12.85485753052917,9474.029999999999,-3336.35,4.440239936238788,4.440239936238788,11.390447829178939,baseline
2018-07,822,37.71289537712895,-9.496970802919709,-7806.510000000001,-13849.45,-3.2579095994821285,-3.2579095994821285,-10.455651467040717,baseline
2018-08,789,46.00760456273764,4.964423320659061,3916.9299999999994,-4321.640000000004,1.7163827696638436,1.7163827696638436,4.486810126513728,baseline
2018-09,800,52.5,16.01345,12810.759999999998,-1821.8299999999945,6.429273547025419,6.429273547025419,15.82842826337249,baseline
2018-10,820,46.58536585365854,20.556500000000003,16856.33,-7755.979999999978,4.358894599069962,4.358894599069962,14.649262766066323,baseline
2018-11,767,49.282920469361144,3.2649022164276387,2504.179999999999,-4362.429999999996,1.2939116700547968,1.2939116700547968,3.1778636728841123,baseline
2018-12,805,48.69565217391305,15.055478260869565,12119.66,-7591.959999999998,3.211161449523107,3.211161449523107,10.026641000586498,baseline
2019-01,801,48.56429463171036,6.978014981273407,5589.389999999999,-7544.699999999996,2.9503738185269817,2.9503738185269817,7.151205356467989,baseline
2019-02,714,36.41456582633053,-8.43498599439776,-6022.58,-8685.880000000003,-4.49154837115335,-4.49154837115335,-9.41772926608491,baseline
2019-03,794,51.88916876574308,5.467304785894206,4341.04,-3611.440000000002,2.087258474658951,2.087258474658951,5.02122225185748,baseline
2019-04,849,52.179034157832746,13.100977620730271,11122.73,-3773.1099999999888,5.022581630605057,5.022581630605057,15.362681867858898,baseline
2019-05,767,46.80573663624511,2.3549152542372886,1806.2200000000003,-5905.600000000005,0.8045503754981863,0.8045503754981863,2.627807105936686,baseline
2019-06,794,51.7632241813602,1.2751637279596966,1012.4799999999991,-7177.960000000002,0.4328629803907267,0.4328629803907267,1.263292982590251,baseline
2019-07,924,38.52813852813853,0.8489610389610386,784.4399999999996,-5708.42,0.33995940573627254,0.33995940573627254,0.9251823692950246,baseline
2019-08,701,40.94151212553495,6.123223965763194,4292.379999999999,-5779.760000000008,1.5873085229888069,1.5873085229888069,3.277337724912923,baseline
2019-09,814,54.54545454545454,15.465995085995086,12589.32,-2959.4500000000003,6.482323462881871,6.482323462881871,17.058763522073235,baseline
2019-10,860,47.55813953488372,1.5965116279069766,1373.0,-3957.799999999998,0.8078121760229984,0.8078121760229984,2.0871407943251246,baseline
2019-11,811,44.38964241676942,0.3778051787916154,306.4000000000001,-4765.1900000000005,0.17117695765082758,0.17117695765082758,0.4901304806495973,baseline
2019-12,708,45.19774011299435,3.7896327683615807,2683.059999999999,-4308.3200000000015,1.2046708769797732,1.2046708769797732,3.451710174002456,baseline
2020-01,911,48.73765093304062,-2.6214050493962673,-2388.0999999999995,-7003.700000000001,-1.1385152481129626,-1.1385152481129626,-2.547002661694231,baseline
2020-02,822,52.18978102189781,20.98652068126521,17250.920000000002,-6856.72,5.398391522929407,5.50222181880126,13.216474003781881,baseline
2020-03,846,56.973995271867615,76.09462174940899,64376.05,-8473.039999999994,7.973491315605943,7.973491315605943,20.62558589858767,baseline
2020-04,777,46.846846846846844,-4.266975546975548,-3315.440000000001,-8301.4,-1.135584223168827,-1.154415809992213,-2.2601770631479363,baseline
2020-05,715,41.81818181818181,2.4905594405594393,1780.749999999999,-13613.050000000005,0.5297637266703645,0.5297637266703645,1.1193321565897842,baseline
2020-06,762,52.362204724409445,12.431797900262465,9473.029999999999,-7772.610000000015,3.211486620053221,3.211486620053221,7.293710060435241,baseline
2020-07,789,40.43092522179975,-5.961242078580482,-4703.42,-8857.490000000007,-1.7700623741696013,-1.7987068727052151,-4.112579883859283,baseline
2020-08,716,34.77653631284916,-39.67891061452514,-28410.1,-33018.66000000005,-7.689118410819887,-7.8436333091866315,-20.037137916071682,baseline
2020-09,773,50.840879689521344,16.49432082794308,12750.110000000002,-4873.520000000004,5.20852790644381,5.20852790644381,11.410362661668575,baseline
2020-10,826,43.704600484261505,6.340435835351088,5237.199999999999,-9712.130000000001,1.952513251567037,1.952513251567037,4.569687133475282,baseline
2020-11,718,48.607242339832865,26.378844011142064,18940.010000000002,-2381.869999999988,5.330531469228325,5.429364015386693,12.21499149012175,baseline
2020-12,794,46.34760705289673,6.763211586901763,5369.99,-7605.5799999999945,2.0920729307337846,2.0920729307337846,5.3314264301889995,baseline
2021-01,781,46.22279129321383,7.583098591549296,5922.400000000001,-6989.739999999994,2.871520293090433,2.9689365369968157,5.52208730351337,baseline
2021-02,747,47.52342704149933,0.31665327978580865,236.53999999999905,-8743.990000000003,0.1103347740410543,0.1103347740410543,0.24650613864993953,baseline
2021-03,782,49.87212276214834,2.9214833759590797,2284.6000000000004,-5167.790000000004,1.1372314181728884,1.1372314181728884,2.6753224723504894,baseline
2021-04,746,42.35924932975871,-4.513042895442362,-3366.730000000002,-9575.040000000005,-2.2669530315014965,-2.2669530315014965,-4.7835760915431,baseline
2021-05,735,37.142857142857146,-17.83318367346939,-13107.39,-14083.28999999999,-6.561369269185181,-6.561369269185181,-17.48781822823466,baseline
2021-06,774,35.65891472868217,-7.777416020671835,-6019.72,-7283.320000000003,-2.8481548608368885,-2.896785675367891,-8.680844909112118,baseline
2021-07,811,43.15659679408138,-5.825770653514179,-4724.699999999999,-11202.499999999996,-2.1764502179892053,-2.1764502179892053,-5.850988232973284,baseline
2021-08,828,50.96618357487923,9.683961352657004,8018.32,-4641.140000000012,3.3341139686556236,3.3341139686556236,8.319366184169898,baseline
2021-09,852,41.07981220657277,-2.6085563380281687,-2222.49,-7298.92,-1.1008113141003228,-1.1008113141003228,-2.0985903808396187,baseline
