year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant
2024-07,191,54.45026178010471,9.662774869109947,1845.59,-1731.6300000000006,2.4357100209456193,2.475600437354933,4.085915709165949,baseline
2024-08,196,40.30612244897959,-16.995612244897956,-3331.1399999999994,-3958.440000000001,-3.3937037887193675,-3.5104631912947784,-5.421460255662301,baseline
2024-09,237,47.67932489451477,-0.13518987341772173,-32.04000000000005,-4167.700000000001,-0.037409426957314654,-0.03802632644984693,-0.06938607247973622,baseline
2024-10,197,56.34517766497462,18.40730964467005,3626.2400000000002,-778.7,6.621616385623927,6.88106125477826,9.72601170502254,baseline
2024-11,157,57.961783439490446,16.087707006369424,2525.7699999999995,-1127.17,4.595381809681007,4.678158827179873,6.4664791561207595,baseline
2024-12,177,41.80790960451977,-25.166892655367235,-4454.540000000001,-5559.370000000002,-4.181670966993128,-4.409094941032258,-8.451303291088358,baseline
2025-01,193,54.92227979274611,11.614922279792747,2241.6800000000003,-856.3000000000002,4.590356096511966,4.590356096511966,6.051322752529456,baseline
2025-02,171,39.76608187134503,-4.61923976608187,-789.8899999999999,-2400.2699999999995,-0.9336984699128069,-0.9336984699128069,-1.9458114609753716,baseline
2025-03,217,54.83870967741935,-2.754239631336405,-597.6699999999998,-3077.6400000000003,-0.5678670894350172,-0.5769458876286615,-0.8922542727708023,baseline
2025-04,232,49.137931034482754,-17.927801724137932,-4159.25,-6749.099999999999,-2.1610213434867047,-2.3185654481826763,-3.9464307905509752,baseline
2025-05,177,51.9774011299435,6.275254237288136,1110.72,-1492.51,2.0352009344359314,2.0693689260459744,2.7894637591165052,baseline
2025-06,161,57.7639751552795,32.41875776397516,5219.42,-1147.6400000000003,7.56771582328701,7.890207180552407,10.4332591058701,baseline
2025-07,209,58.85167464114832,26.30200956937799,5497.12,-509.88,7.246812682774225,7.540119640512256,12.928929253016264,baseline
2025-08,184,38.58695652173913,-11.931467391304347,-2195.39,-2402.4599999999996,-3.859550879646137,-3.925167175656185,-6.852266273875301,baseline
2025-09,193,40.41450777202073,-3.2195336787564774,-621.3700000000001,-1486.7900000000002,-1.2383304807438837,-1.2588876630902592,-1.929240451382287,baseline
2025-10,224,57.58928571428571,7.188080357142859,1610.1300000000003,-1268.9999999999995,2.58048326729156,2.58048326729156,3.248266610803954,baseline
2025-11,187,42.24598930481284,-4.2971122994652395,-803.5599999999997,-2773.9100000000003,-0.8601122303305087,-0.8893000954259968,-1.5819603330835799,baseline
2025-12,159,54.71698113207547,-0.30245283018867836,-48.08999999999986,-1158.1299999999999,-0.08947332661995744,-0.09117228250012252,-0.16774340399906776,baseline
2018-01,124,60.483870967741936,18.50903225806452,2295.1200000000003,-671.1699999999998,8.839102703618858,9.728276078479059,10.418378736236136,loss_streak_3_14d
2018-02,112,39.285714285714285,-36.40348214285714,-4077.19,-5127.54,-3.9417108964100334,-4.361982070620402,-7.741480355150638,loss_streak_3_14d
2018-03,122,49.18032786885246,-0.7289344262295092,-88.93000000000012,-1473.81,-0.20952234358418104,-0.232384096592665,-0.2988329375253674,loss_streak_3_14d
2018-04,109,49.54128440366973,7.333394495412846,799.3400000000003,-1490.67,1.6374589463862306,1.699828677314236,2.539075600000264,loss_streak_3_14d
2018-05,158,56.32911392405063,16.34145569620253,2581.95,-988.8899999999999,6.862283159472267,7.1344732598597425,8.68088273953653,loss_streak_3_14d
2018-06,123,51.21951219512195,4.124634146341462,507.3299999999998,-930.1800000000001,1.0434140835677144,1.1395640678087318,1.914349877615877,loss_streak_3_14d
2018-07,128,59.375,21.37234375,2735.66,-1337.5,5.189119068575314,5.592410258240594,9.786162981100448,loss_streak_3_14d
2018-08,153,53.59477124183007,4.22032679738562,645.7099999999998,-1641.1299999999997,1.2231567472715157,1.3079873366364039,1.8836557692200384,loss_streak_3_14d
2018-09,146,52.73972602739726,-4.176369863013698,-609.7499999999999,-1734.4799999999996,-1.2246332149163506,-1.2888423314429158,-2.1789323527451008,loss_streak_3_14d
2018-10,127,51.181102362204726,-25.30771653543307,-3214.08,-4920.179999999999,-3.9945359483657463,-4.290475610501693,-7.115023361403412,loss_streak_3_14d
2018-11,130,45.38461538461539,2.824076923076923,367.13,-1445.0299999999997,0.7535156220911913,0.8074005721221077,1.4022035503353378,loss_streak_3_14d
2018-12,143,45.45454545454545,-26.092447552447553,-3731.22,-3699.099999999998,-4.361027164280974,-4.441592067908806,-7.054313929928262,loss_streak_3_14d
2019-01,133,50.37593984962406,-2.1424812030075184,-284.94999999999993,-1558.4299999999998,-0.5496805153874003,-0.598356220031187,-0.9363211691810001,loss_streak_3_14d
2019-02,123,61.78861788617886,3.797967479674794,467.14999999999964,-1162.01,1.4151671620261976,1.5565274905287922,1.8621991558346218,loss_streak_3_14d
2019-03,155,47.74193548387097,0.373032258064515,57.81999999999982,-1472.2099999999998,0.09132505279726513,0.0927831238122801,0.15043584831387297,loss_streak_3_14d
2019-04,131,45.038167938931295,-1.4600000000000009,-191.2600000000001,-934.95,-0.7517328182726367,-0.8922724097357307,-1.4026141635001572,loss_streak_3_14d
2019-05,138,52.89855072463768,2.9489130434782616,406.9500000000001,-2066.8900000000003,0.7109616620915109,0.7739813140108704,1.50306170372063,loss_streak_3_14d
2019-06,108,38.88888888888889,3.0414814814814806,328.4799999999999,-1465.9499999999998,0.8577595650905289,0.9366657677003425,1.1594165508894363,loss_streak_3_14d
2019-07,171,58.47953216374269,5.470116959064327,935.3899999999999,-1459.6499999999999,1.6693707213738702,1.696345584314193,2.8782318850678994,loss_streak_3_14d
2019-08,135,53.333333333333336,1.6194814814814806,218.62999999999988,-1161.0700000000002,0.31998774416928655,0.34829609183881405,0.3949929468056827,loss_streak_3_14d
2019-09,114,44.73684210526316,-5.710701754385965,-651.02,-1202.02,-2.051967817011247,-2.0864274253842456,-2.676436947306768,loss_streak_3_14d
2019-10,166,52.40963855421686,10.911506024096385,1811.31,-542.3199999999997,3.92927548990995,4.06672431824463,6.733555182743117,loss_streak_3_14d
2019-11,128,48.4375,-6.321171875,-809.11,-1716.7999999999997,-1.9788934731293955,-2.049384024089,-3.0423917151457305,loss_streak_3_14d
2019-12,133,48.87218045112782,-3.5120300751879694,-467.0999999999999,-1864.3999999999996,-1.0577298768694383,-1.1781461610396338,-1.9674677243646432,loss_streak_3_14d
2020-01,124,49.193548387096776,12.328870967741935,1528.78,-654.19,3.2518602876979408,3.487026839724665,5.41842175118346,loss_streak_3_14d
2020-02,161,45.962732919254655,-9.38447204968944,-1510.9,-1478.3000000000006,-3.1945898639557457,-3.4424044845912136,-3.6261052513756735,loss_streak_3_14d
2020-03,150,46.666666666666664,-40.7682,-6115.23,-8879.92,-3.9070069907748546,-3.9735303833784172,-5.112979859136915,loss_streak_3_14d
2020-04,146,52.73972602739726,4.513561643835616,658.9799999999999,-2044.8799999999999,0.8112835162805132,0.903429589763055,1.2578306678514668,loss_streak_3_14d
2020-05,136,48.529411764705884,-5.2570588235294125,-714.96,-2420.2799999999997,-0.9126282746235079,-0.9425993941965636,-1.3097532199661694,loss_streak_3_14d
2020-06,127,40.94488188976378,19.225039370078743,2441.5800000000004,-1945.6399999999999,4.067774254393566,4.380835235146712,4.670502939546608,loss_streak_3_14d
2020-07,146,58.21917808219178,10.513904109589038,1535.0299999999995,-1551.8800000000003,2.8448281095649803,3.167809968954127,3.957531603081724,loss_streak_3_14d
2020-08,132,67.42424242424242,56.82333333333334,7500.68,-980.9599999999991,8.177099070570087,8.737157937343742,12.325637060273493,loss_streak_3_14d
2020-09,146,52.73972602739726,-2.601712328767123,-379.8499999999999,-2023.3699999999997,-0.9311029019535287,-0.9627177838282797,-1.2017689088600363,loss_streak_3_14d
2020-10,149,52.348993288590606,-7.0083221476510085,-1044.2400000000002,-2325.47,-1.4558300577817322,-1.5039138402296313,-2.221681888775313,loss_streak_3_14d
2020-11,127,50.39370078740157,-4.1531496062992135,-527.4500000000002,-1323.9600000000003,-1.3849632019253744,-1.6094226380879002,-1.6475103628489836,loss_streak_3_14d
2020-12,131,45.038167938931295,-13.184274809160307,-1727.1400000000003,-2343.0099999999993,-4.218474972944059,-4.4482050079221915,-5.428359794411354,loss_streak_3_14d
2021-01,138,44.20289855072464,-3.3528260869565214,-462.68999999999994,-848.9999999999998,-1.009296410973183,-1.0989829501136144,-1.4957238013407037,loss_streak_3_14d
2021-02,115,44.34782608695652,1.2695652173913048,146.00000000000006,-1462.2200000000003,0.2630835575191914,0.27780681118036327,0.42523833224780316,loss_streak_3_14d
2021-03,105,41.904761904761905,-2.2147619047619043,-232.54999999999995,-1153.98,-0.6759577377811078,-0.710048568821145,-0.8954502460918804,loss_streak_3_14d
2021-04,125,58.4,10.399040000000003,1299.8800000000003,-809.54,3.1261781441308116,3.3595186337560117,5.144005287711959,loss_streak_3_14d
2021-05,157,58.59872611464968,16.70407643312102,2622.54,-643.7600000000002,5.698558336834161,6.052721548144193,8.313950930009346,loss_streak_3_14d
2021-06,159,56.60377358490566,10.971698113207546,1744.5,-1484.85,3.5102824938855663,3.9326067005690604,5.721488114396316,loss_streak_3_14d
2021-07,150,52.0,2.6968666666666663,404.5299999999999,-821.53,0.9663572584071655,1.0152003044438354,1.4287898612726817,loss_streak_3_14d
2021-08,114,49.122807017543856,-4.929210526315789,-561.93,-1341.7399999999998,-1.1492540511690734,-1.2116236321242122,-1.4672333815794256,loss_streak_3_14d
2021-09,150,52.0,0.9345333333333314,140.17999999999972,-2057.0,0.2564788255245801,0.26070947305367703,0.30257519585468373,loss_streak_3_14d
2021-10,133,64.66165413533834,28.001654135338345,3724.22,-439.78999999999996,8.872405742991878,9.48438678703846,13.152943823439875,loss_streak_3_14d
2021-11,150,39.33333333333333,-33.819066666666664,-5072.86,-5180.230000000002,-6.6528497656286145,-6.783842508080851,-10.620437821222207,loss_streak_3_14d
2021-12,113,59.29203539823009,2.690884955752214,304.07000000000016,-1415.83,0.5028543013152571,0.538760517959855,0.7735230734245997,loss_streak_3_14d
2022-01,168,50.595238095238095,1.6069047619047607,269.9599999999998,-2891.3700000000003,0.26221303347920244,0.28091997188530465,0.538404527762993,loss_streak_3_14d
2022-02,123,51.21951219512195,0.055284552845528086,6.7999999999999545,-976.4000000000001,0.012175431799759781,0.01291133762039179,0.017918966941630393,loss_streak_3_14d
2022-03,110,43.63636363636363,-52.994,-5829.34,-6786.27,-5.144568283989249,-5.781579456146161,-10.272771527333378,loss_streak_3_14d
2022-04,149,49.664429530201346,14.671677852348992,2186.08,-1167.3600000000001,3.4798525896203016,3.6039549593141897,4.574593545626558,loss_streak_3_14d
2022-05,117,46.15384615384615,14.900170940170934,1743.3199999999993,-1802.7799999999997,1.436273243942288,1.536148990151943,3.4240881033290065,loss_streak_3_14d
2022-06,118,47.45762711864407,-27.28389830508474,-3219.4999999999995,-7306.679999999999,-1.9623325983306714,-2.145596699406492,-4.7916604926810775,loss_streak_3_14d
2022-07,130,49.23076923076923,-6.757307692307693,-878.45,-1475.7199999999996,-1.611810395737056,-1.7561313139675934,-2.412754412406802,loss_streak_3_14d
2022-08,116,51.724137931034484,15.281551724137929,1772.6599999999996,-1818.6100000000001,2.4061535985206923,2.5304706546390543,4.618220154146943,loss_streak_3_14d
2022-09,139,46.043165467625904,19.9510071942446,2773.1899999999996,-989.06,3.601582689188019,3.874347083968256,5.354916182591264,loss_streak_3_14d
2022-10,136,55.14705882352941,0.22992647058823515,31.269999999999982,-3237.4900000000007,0.03780863507567907,0.0390456962355536,0.05570706809910963,loss_streak_3_14d
2022-11,131,51.908396946564885,-5.308854961832063,-695.4600000000003,-3658.750000000001,-0.9664458487077305,-1.038234685064519,-1.2829528287236611,loss_streak_3_14d
2022-12,146,58.21917808219178,12.690342465753426,1852.7900000000002,-1260.48,3.1351434825285867,3.2422308574141816,4.550829895222327,loss_streak_3_14d
2023-01,146,56.849315068493155,18.798835616438357,2744.63,-1785.0199999999998,3.48673709031653,4.059775862990957,6.092392964033103,loss_streak_3_14d
2023-02,123,47.15447154471545,2.2543902439024395,277.2900000000001,-2065.1800000000003,0.5215267681069821,0.5404656623638054,0.7793358836192601,loss_streak_3_14d
2023-03,89,43.82022471910113,-40.36831460674157,-3592.7799999999997,-4132.2300000000005,-4.9019668677630115,-5.7574157304366524,-8.086084963852409,loss_streak_3_14d
2023-04,82,58.536585365853654,28.45853658536585,2333.5999999999995,-434.6600000000001,4.728802294266063,5.581264373302369,7.854860395110617,loss_streak_3_14d
2023-05,91,51.64835164835166,-8.104065934065932,-737.4699999999998,-2075.0699999999997,-1.4600872591843281,-1.5342891257892783,-1.9865820215486056,loss_streak_3_14d
2023-06,79,37.9746835443038,-9.1773417721519,-725.0100000000001,-2289.7,-1.2971268461336563,-1.5411472798620385,-2.23004218913435,loss_streak_3_14d
2023-07,71,39.436619718309856,-28.177042253521133,-2000.5700000000004,-3192.4900000000007,-2.5490403158762884,-2.8941730932435816,-4.483774145219949,loss_streak_3_14d
2023-08,135,53.333333333333336,-0.7988888888888882,-107.84999999999991,-1471.8400000000001,-0.19377594496682365,-0.20352996735754975,-0.2654168526056488,loss_streak_3_14d
2023-09,134,55.223880597014926,-1.3667164179104467,-183.13999999999987,-1718.5600000000002,-0.3028116663657287,-0.3244173636032176,-0.48780385895690936,loss_streak_3_14d
2023-10,142,52.816901408450704,14.907042253521128,2116.8,-1114.6899999999998,3.3459093135259126,3.5229765623591334,5.206431302327756,loss_streak_3_14d
2023-11,106,47.16981132075472,-2.5806603773584906,-273.55,-765.1700000000001,-0.7528035681315609,-0.8086250710935726,-1.1291963304321224,loss_streak_3_14d
2023-12,126,49.2063492063492,-17.06349206349206,-2149.9999999999995,-3674.0699999999993,-2.3674438833400635,-2.5348033996693045,-4.479133741028816,loss_streak_3_14d
2024-01,166,46.98795180722892,-3.029759036144579,-502.9400000000001,-743.4499999999999,-1.3873851999716993,-1.4347153896223552,-1.8918576145315864,loss_streak_3_14d
2024-02,130,53.07692307692308,-7.352076923076923,-955.77,-1787.569999999999,-1.9264092689937633,-2.157330931328236,-3.6059524475005187,loss_streak_3_14d
2024-03,136,46.32352941176471,-9.88919117647059,-1344.93,-2684.499999999999,-2.08544539058777,-2.2737490831950327,-3.8424047191101565,loss_streak_3_14d
2024-04,155,42.58064516129032,-7.015806451612902,-1087.4499999999998,-1656.4899999999998,-1.622338092769766,-1.7078407566552107,-2.5383557376390002,loss_streak_3_14d
2024-05,137,53.284671532846716,11.646788321167882,1595.61,-685.77,2.6227843124447237,2.8624731867899507,5.420484726755447,loss_streak_3_14d
2024-06,108,61.111111111111114,15.77962962962963,1704.2,-1419.3599999999997,3.421774973625077,3.6163974861356123,5.156223385153262,loss_streak_3_14d
2024-07,150,57.99999999999999,20.282933333333332,3042.4399999999996,-811.6400000000001,6.000238395838142,6.4847683185803175,9.034344532392707,loss_streak_3_14d
2024-08,146,47.94520547945205,4.179109589041097,610.1500000000002,-1123.7600000000002,1.052434317890737,1.1252917550057955,1.3640276427992792,loss_streak_3_14d
2024-09,132,45.45454545454545,-10.923030303030304,-1441.8400000000001,-3353.96,-2.5658531020409003,-2.7035226433433963,-3.9205582371341077,loss_streak_3_14d
2024-10,141,55.319148936170215,24.09425531914893,3397.2899999999995,-713.94,6.366651035133449,6.760962412312285,10.155691173398466,loss_streak_3_14d
2024-11,132,60.60606060606061,20.39666666666667,2692.36,-948.4600000000005,5.650397132932121,5.869045983281122,7.346930828785355,loss_streak_3_14d
2024-12,127,47.24409448818898,-14.369527559055118,-1824.93,-2845.889999999999,-2.5364542452286956,-2.8221035523912708,-4.436711277117933,loss_streak_3_14d
2025-01,145,56.55172413793104,13.682965517241382,1984.0300000000002,-775.8999999999999,5.095967915094065,5.1865389003520495,6.0366938313403375,loss_streak_3_14d
2025-02,106,42.45283018867924,-2.271886792452833,-240.82000000000028,-1191.8199999999997,-0.5834542959252077,-0.5937685189405874,-0.8122800993355024,loss_streak_3_14d
2025-03,162,60.49382716049383,11.315864197530864,1833.17,-2420.98,2.2515126260200944,2.32684787780174,3.1058971296722073,loss_streak_3_14d
2025-04,153,56.209150326797385,12.280000000000001,1878.8400000000001,-3030.9100000000008,1.2009252226009772,1.365568064495582,2.634427815271007,loss_streak_3_14d
2025-05,122,56.557377049180324,15.372049180327865,1875.3899999999996,-853.3899999999999,4.349033900178352,4.508650292058137,5.269028474967678,loss_streak_3_14d
2025-06,136,56.61764705882353,21.055514705882356,2863.55,-1081.5600000000002,5.3785334116873305,5.584184762654115,7.104934933050887,loss_streak_3_14d
